100.000000000000000000	0.000000181873000000	100.000000000000000000	0.000011339100000000	0.010000000000000000
125.892541179416753000	0.000000179901000000	125.892541179416753000	0.000016047600000000	0.000000000000000000
158.489319246111421000	0.000000177648000000	158.489319246111421000	0.000023051100000000	0.000000000000000000
199.526231496888073000	0.000000175347000000	199.526231496888073000	0.000033288900000000	0.000000000000000000
251.188643150958228000	0.000000172340000000	251.188643150958228000	0.000047832900000000	0.000000000000000000
316.227766016838245000	0.000000168853000000	316.227766016838245000	0.000069557900000000	0.000000000000000000
398.107170553497724000	0.000000164555000000	398.107170553497724000	0.000100610000000000	0.000000000000000000
501.187233627272974000	0.000000159125000000	501.187233627272974000	0.000144940000000000	0.000000000000000000
630.957344480194251000	0.000000152154000000	630.957344480194251000	0.000209398000000000	0.000000000000000000
794.328234724282992000	0.000000143723000000	794.328234724282992000	0.000296107000000000	0.000000000000000000
1000.000000000002050000	0.000000132888000000	1000.000000000002050000	0.000417971000000000	0.000000000000000000
1258.925411794170030000	0.000000120597000000	1258.925411794170030000	0.000566673000000000	0.000000000000000000
1584.893192461117450000	0.000000105657000000	1584.893192461117450000	0.000759702000000000	0.000000000000000000
1995.262314968884990000	0.000000089086400000	1995.262314968884990000	0.000986885000000000	0.000000000000000000
2511.886431509587510000	0.000000073100000000	2511.886431509587510000	0.001218510000000000	0.000000000000000000
3162.277660168389040000	0.000000057161800000	3162.277660168389040000	0.001461380000000000	0.000000000000000000
3981.071705534985540000	0.000000042936500000	3981.071705534985540000	0.001690220000000000	0.000000000000000000
5011.872336272740530000	0.000000031836600000	5011.872336272740530000	0.001879360000000000	0.000000000000000000
6309.573444801955690000	0.000000022754100000	6309.573444801955690000	0.002044480000000000	0.000000000000000000
7943.282347242846290000	0.000000016270500000	7943.282347242846290000	0.002172420000000000	0.000000000000000000
10000.000000000040000000	0.000000011310200000	10000.000000000040000000	0.002280790000000000	0.000000000000000000
12589.254117941713000000	0.000000007867440000	12589.254117941713000000	0.002367200000000000	0.000000000000000000
15848.931924611173600000	0.000000005562600000	15848.931924611173600000	0.002435410000000000	0.000000000000000000
19952.623149688828500000	0.000000003854230000	19952.623149688828500000	0.002496080000000000	0.000000000000000000
25118.864315095823200000	0.000000002727050000	25118.864315095823200000	0.002544680000000000	0.000000000000000000
31622.776601683792200000	0.000000001904480000	31622.776601683792200000	0.002587340000000000	0.000000000000000000
39810.717055349690700000	0.000000001324570000	39810.717055349690700000	0.002622430000000000	0.000000000000000000
50118.723362727148900000	0.000000000950464000	50118.723362727148900000	0.002648870000000000	0.000000000000000000
63095.734448019167700000	0.000000000693444000	63095.734448019167700000	0.002669460000000000	0.000000000000000000
79432.823472427888100000	0.000000000503091000	79432.823472427888100000	0.002686840000000000	0.000000000000000000
99999.999999999592400000	0.000000000384056000	99999.999999999592400000	0.002702490000000000	0.000000000000000000
125892.541179416104000000	0.000000000309138000	125892.541179416104000000	0.002713000000000000	0.000000000000000000
158489.319246110448000000	0.000000000253967000	158489.319246110448000000	0.002723600000000000	0.000000000000000000
199526.231496886641000000	0.000000000223088000	199526.231496886641000000	0.002730810000000000	0.000000000000000000
251188.643150956166000000	0.000000000202509000	251188.643150956166000000	0.002739620000000000	0.000000000000000000
316227.766016835346000000	0.000000000186217000	316227.766016835346000000	0.002749380000000000	0.000000000000000000
398107.170553493662000000	0.000000000176944000	398107.170553493662000000	0.002760840000000000	0.000000000000000000
501187.233627267356000000	0.000000000170929000	501187.233627267356000000	0.002777850000000000	0.000000000000000000
630957.344480186583000000	0.000000000166136000	630957.344480186583000000	0.002801000000000000	0.000000000000000000
794328.234724272390000000	0.000000000163225000	794328.234724272390000000	0.002836210000000000	0.000000000000000000
999999.999999987775000000	0.000000000161896000	999999.999999987775000000	0.002882630000000000	0.000000000000000000
